Orbital_Period_days,Orbital_Period_days_weight,Transit_Epoch_BKJD,Transit_Epoch_BKJD_weight,Transit_Epoch_BJD,Transit_Epoch_BJD_weight,Impact_Parameter,Impact_Parameter_weight,Transit_Duration_hrs,Transit_Duration_hrs_weight,Transit_Depth_ppm,Transit_Depth_ppm_weight,Planet-Star_Radius_Ratio,Planet-Star_Radius_Ratio_weight,Fitted_Stellar_Density_g/cm**3,Fitted_Stellar_Density_g/cm**3_weight,Planetary_Radius_Earth_radii,Planetary_Radius_Earth_radii_weight,Orbit_Semi-Major_Axis_au,Inclination_deg,Equilibrium_Temperature_K,Insolation_Flux_Earth_flux,Insolation_Flux_Earth_flux_weight,Planet-Star_Distance_over_Star_Radius,Planet-Star_Distance_over_Star_Radius_weight,Stellar_Effective_Temperature_K,Stellar_Surface_Gravity_log10(cm/s**2),Stellar_Metallicity_dex,Stellar_Radius_Solar_radii,Stellar_Mass_Solar_mass,Comment_Encoded,Planetary_Fit_Type_Encoded,Parameters_Provenance_Encoded,TCE_Delivery_Encoded,Quarters_Encoded,Stellar_Parameter_Provenance_Encoded,Exoplanet_Archive_Disposition_Encoded,Log_Orbital_Period,Log_Transit_Depth
289.864067,106966.27606636097,133.69719,30291.42807363923,2454966.697,998259.6296641491,0.856,1.2369941345835025,7.565,35.02192619950592,529.1,25.194603358825603,0.024234,5.7798378072098116,1.00734,0.1947188171309571,2.34,5.199975182339718,0.7961,89.7,257.0,1.03,2.059997756400502,164.8,1.0673563801791934,5516.0,4.446,-0.26,0.886,0.799,28,1,2,2,211,1,1,5.672856034323884,6.273065667993761
10.29767658,135073.3378413073,131.73374,21912.770371311763,2454964.734,997610.5765964196,1.194,0.07867691790061157,6.649,25.770657561519776,655.5,25.018458068729426,0.222876,0.014489520750473354,0.00659,0.0057400391571238,39.14,2.748588021085822,0.0963,68.98,1022.0,258.09,1.2422491354828618,3.33,0.9794110995764881,5671.0,4.075,0.34,1.608,1.121,588,1,2,2,211,1,2,2.424597092187789,6.486922693742851
51.0674355,68047.50481668634,147.60941,12782.68131059148,2454980.609,995377.8423498807,0.482,0.6461135235558118,4.374,12.940663897997542,597.5,8.709836689104513,0.022886,12.672596878336236,3.77814,1.3846070681904616,2.44,2.415836737976182,0.2749,89.66,499.0,14.69,0.8147525807700373,80.5,1.5972196909486762,6004.0,4.484,-0.02,0.977,1.061,28,1,2,2,211,1,1,3.9525397149536787,6.394426524998027
1.682695938,401723.2478039929,170.453117,124558.9752092625,2455003.453,999512.2549909187,0.025,0.05630855538790497,1.3867,30.14476517878221,703.8,31.41865573884194,0.0239,23.852724447138712,5.7414,2.708379539265331,1.23,5.124977901133569,0.0219,89.85,750.0,74.7,1.7849430744265367,9.507,39.943786783105494,3669.0,4.787,0.0,0.47,0.494,756,1,2,2,211,1,1,0.9868222359120523,6.557914074621969
17.30795548,134851.82744375864,176.94326,36133.410490826594,2455009.943,998081.0901564904,0.0,2.369668246439882e-06,5.1126,33.502160660680886,633.0,22.288235653056667,0.022671,22.075462030306575,1.16924,3.032176174516474,3.56,2.637030823827874,0.1305,90.0,815.0,104.37,1.185078656901776,26.455,13.511053914737067,5565.0,4.117,0.16,1.439,0.989,28,1,2,2,211,1,1,2.9073356910646027,6.452048954437226
10.423677439,420824.1324032637,138.009041,105672.34801732712,2454971.009,999524.4568830512,0.005,0.016450657624112703,5.2257,124.40597360903108,777.3,94.78369824771431,0.025563,72.82660473127251,0.66594,5.639712434656687,3.72,3.0243819099969684,0.0967,89.98,1012.0,247.48,1.191180719130701,15.639,35.54192081787451,6181.0,4.234,-0.02,1.331,1.106,756,1,2,2,150,1,1,2.43568816981695,6.657112053965342
2.09227115,152494.9452259954,133.06258,29747.53395251011,2454966.063,998235.2745494784,0.271,0.5956062386595906,2.4062,16.802797270198365,207.6,13.13906793224583,0.013112,16.20863715221387,1.19508,2.0294438070376577,2.06,2.641019948072136,0.0319,87.62,1648.0,1746.66,1.184986282967902,6.52,3.259989872431386,5565.0,4.117,0.16,1.439,0.989,28,1,2,2,211,1,1,1.1289058209294363,5.340418542566672
45.29422297,287958.5964875529,138.678725,65641.18069317842,2454971.679,999196.5634336683,0.025,0.06983519065377206,6.83,99.55278504925018,477.1,64.46881661182839,0.019806,43.43451686957098,1.27076,2.727064540436795,2.26,10.761793706359342,0.2388,89.97,524.0,17.75,3.2992458063910113,51.653,53.80231453020183,5676.0,4.347,-0.12,1.044,0.884,41,1,2,2,203,1,1,3.8350171794411914,6.169819915632058
16.70920628,187640.15750820507,174.75417,47043.266648505225,2455007.754,998560.1255886776,0.855,1.2915406279931596,2.7052,18.656210560003704,839.8,18.17715878402673,0.031103,5.490525899855676,1.36225,0.1944716733307021,2.27,5.973651157383945,0.1112,88.2,500.0,14.73,1.7789824632350888,27.2,1.0149243803752177,4621.0,4.605,-0.24,0.668,0.656,28,1,2,2,193,1,1,2.8740846331732373,6.734353819562742
28.55158187,138002.6314939083,185.47672,36471.84544844955,2455018.477,998008.0640696785,0.623,0.922963592581865,4.1502,24.791506035046964,807.8,16.759055249691958,0.027009,4.352220826057925,1.83329,0.6501166011145934,1.97,5.969664362894652,0.1589,89.17,418.0,7.21,1.7758591615895734,42.9,1.1532245034050441,4621.0,4.605,-0.24,0.668,0.656,28,1,2,2,193,1,1,3.3861372743990175,6.695551667706262
4.045057186,275341.51282953745,172.68365,74027.890976975,2455005.684,999120.9383990408,1.292,0.1117261203432844,2.9954,24.961051930334058,752.7,25.954498794783838,0.319275,0.028016358559053156,0.03235,0.010142937213511114,30.33,2.6935985171540215,0.0465,64.81,1126.0,381.17,0.9399527587251088,3.04,1.0133326398225873,5906.0,4.473,-0.58,0.87,0.821,642,1,2,2,196,1,2,1.6184089889246795,6.624994410849424
10.13958818,196276.99989386558,178.45074,53775.31713676264,2455011.451,998722.6173559317,0.078,0.19451617163976082,2.6446,25.575757856143113,1155.9,18.17419801013368,0.030853,23.26793521201129,5.02511,2.7113152053761977,1.68,6.46150055643309,0.0739,89.85,447.0,9.41,2.0957642046451532,30.115,15.209365136340256,3893.0,4.758,-0.28,0.5,0.521,756,1,2,2,211,1,1,2.410505266131795,7.053499293034843
43.5859419,107623.34758557861,194.6107,33818.22178973493,2455027.611,997740.3771460355,0.011,0.02570327036737926,4.6814,24.006608284307543,1708.7,18.255008639601705,0.037463,21.43203493721002,4.00084,2.824965894029704,2.05,6.406212085183809,0.1953,89.99,275.0,1.35,2.1093721130399032,73.79,9.22366504821836,3893.0,4.758,-0.28,0.5,0.521,62,1,2,2,211,1,1,3.7974186053029104,7.4440731955090635
0.986785834,414131.3943486394,133.171292,97979.77170784755,2454966.171,999500.8533882345,0.026,0.08254285032953444,1.1879,32.996161217419264,450.0,23.68364965040177,0.019263,30.821450008939244,5.31788,2.69459631749071,1.19,9.153770053880631,0.0162,89.77,1054.0,292.35,2.6635315444292127,6.493,4.490298647639275,4041.0,4.697,-0.14,0.567,0.584,756,1,2,2,196,1,1,0.686518174167254,6.111467339502679
24.7962801,104100.20251151604,170.32595,22984.94723798419,2455003.326,997059.5919893268,0.01,0.024215495781648493,8.33,38.92372320255513,574.4,19.019505834299,0.021704,22.703459436624403,0.38625,2.827184218981615,2.7,3.5064825097321006,0.1677,89.98,664.0,45.92,1.4243156202054992,23.2414,187.39552955928954,5770.0,4.333,0.16,1.141,1.02,756,1,2,2,211,1,0,3.250230299361781,6.355065451117447
5.91037674,120643.64499019273,171.15166,29553.993923627622,2455004.152,997716.0266449349,0.123,0.2650882917971444,3.421,16.9353617035182,256.9,14.596377908551172,0.01454,16.849078792057107,1.27532,2.057562479344586,1.38,2.5555508765504347,0.0584,89.47,937.0,182.47,0.919614117518451,13.304,8.171924005353109,5515.0,4.443,-0.38,0.867,0.76,38,1,2,2,196,1,2,1.9330241572774447,5.552571912887299
27.4536146,113045.94140866477,145.02866,20585.957556546557,2454978.029,997197.2616357441,0.765,1.095988770154004,3.747,18.549165823055006,136.4,12.867759041288105,0.011753,4.569963563238055,1.27833,0.3160335917655881,0.95,9.499919750667368,0.1655,88.82,457.0,10.34,2.6444945411569822,37.1,1.0363118031517058,4900.0,4.602,0.08,0.741,0.806,41,1,2,2,211,1,1,3.3482752034686576,4.922896379788249
8.22241355,280988.92987626005,172.95657,78156.33314568106,2455005.957,999169.7346994315,0.246,0.5394755861589174,2.71,32.80765243618753,1468.6,29.1380398586237,0.033971,18.264182542575625,3.53227,2.532650305080537,2.28,11.399875041367528,0.0683,89.39,558.0,22.86,2.9420764149459737,23.28,3.8799851123237845,4213.0,4.658,-0.1,0.615,0.626,756,1,2,2,193,1,1,2.2216367766307177,7.2927455339009155
13.02363236,168823.17817756464,178.52482,48009.5816469474,2455011.525,998560.1277972001,0.032,0.07127170984239203,3.9734,29.65136703901907,607.0,21.524359422475495,0.022266,20.771023779490207,1.86936,2.49503668549808,2.3,4.693857559434529,0.1056,89.93,743.0,71.85,1.6917795960827482,25.592,19.32893227639415,5627.0,4.453,0.0,0.945,0.925,756,1,2,2,196,1,1,2.6407439322154156,6.410174881966167
11.6370303,158419.56983633232,178.84448,42593.737826985736,2455011.844,998365.2102717551,0.066,0.15384846117913223,3.3372,24.429864367732083,604.3,16.420926028108283,0.022173,19.131644326935884,2.80492,2.7461995507325487,2.9,3.0850979289499163,0.0987,89.86,857.0,127.46,1.3092946493816402,27.18,6.47138693040399,5576.0,4.257,0.14,1.198,0.945,756,1,2,2,196,1,1,2.536631416494647,6.405724202897641
6.93650854,40598.45046978478,133.98309,7017.03203367522,2454966.983,992336.0713027186,0.331,0.7164518676487345,3.674,6.803659265461213,88.7,4.983121291973956,0.008773,8.493635505171419,1.02361,1.213483525025684,1.51,3.081625197434429,0.0786,88.62,1305.0,687.21,1.3062576808657413,13.76,1.495650045636291,6615.0,4.173,0.04,1.574,1.343,756,1,2,2,196,1,0,2.0714734480706563,4.49647076906475
5.68798675,181446.66239382463,133.95607,35122.60458859386,2454966.956,998503.241796868,0.663,1.2652674830656363,2.2682,18.8385238408753,476.4,14.703487538843264,0.021092,4.227036240305528,1.93309,0.7507493742361357,2.76,3.0666583733553594,0.0613,87.45,1088.0,330.44,1.3093456763474796,14.9,1.2016115399989395,5576.0,4.257,0.14,1.198,0.945,756,1,2,2,196,1,1,1.900312894620151,6.16835471390473
3.055171082,565022.1660543039,171.099046,221315.81673001338,2455004.099,999754.8466750246,1.204,0.08679360550031806,1.6798,46.9196140889758,8665.3,57.765329647259655,0.326974,0.02366009866102104,0.97914,0.025401250192715445,35.24,2.442128547428105,0.0405,81.17,1358.0,804.33,0.8516648482459201,7.85,1.0064093717545417,6237.0,4.426,-0.48,0.987,0.948,601,1,2,2,211,1,2,1.3999928770596313,9.067197219748206
5.40426917,186070.09707484758,172.18553,47405.48893508601,2455005.186,998592.6178577992,0.229,0.505520715751105,2.5315,21.095396641519223,860.6,18.708345665167432,0.027036,21.12221009281697,2.82477,2.3334746546735063,2.85,2.394953087715383,0.0611,89.2,1073.0,312.93,0.8198316595495886,16.34,3.5521615125385515,6122.0,4.487,-0.18,0.964,1.041,756,1,2,2,211,1,1,1.8569648257939535,6.758791125842179
11.67894236,192344.31157268415,131.5119,35819.54915199388,2454964.512,998560.1002630991,0.94,1.292984573030548,1.2641,12.272674622327546,1185.1,9.287531303657076,0.039589,4.790635326566726,4.27728,0.04819247595342321,4.17,2.382852036288358,0.1021,88.28,830.0,112.07,0.8198237682688331,31.4,1.0194795126085157,6122.0,4.487,-0.18,0.964,1.041,756,1,2,2,211,1,1,2.5399425354356273,7.07842589303523
1.208462378,122955.47447478109,133.67712,22228.84905695954,2454966.677,997610.5784830261,0.831,1.139917767801365,1.544,7.942328894219367,227.3,7.428049431514928,0.015571,2.9381045750633126,0.60557,0.1998524396883123,1.64,2.411760359868526,0.0225,76.66,1767.0,2307.65,0.819849970538176,3.6,1.0588227024227097,6122.0,4.487,-0.18,0.964,1.041,756,1,2,2,211,1,1,0.7922965168176541,5.43066055353575
2.85188338,31931.74569988846,132.1455,4943.318185779614,2454965.146,989280.9584133363,0.578,0.7747996677815244,2.666,3.212039080362169,114.9,4.074451519344552,0.010188,7.185420865829898,0.73525,0.6921372611107952,1.23,2.0847431114642174,0.0413,85.13,1398.0,903.77,0.7127518587036688,6.81,1.0640615240218683,6123.0,4.413,0.14,1.107,1.159,756,1,2,2,127,1,1,1.3485622182958528,4.752727750345706
12.91385906,130056.98491524633,177.27535,32014.906206169628,2455010.275,997821.4661205832,0.845,1.4059897037226194,5.3685,28.195113626598214,487.9,18.204892493766195,0.022845,9.065790826564594,0.13675,0.22951339914709426,2.49,2.371423900144874,0.1053,85.45,849.0,122.66,0.8571022001805833,10.64,1.108332209098353,6253.0,4.41,-0.54,0.997,0.93,756,1,2,2,211,1,1,2.632885398084041,6.1921579695846
54.31996151,444735.37893506925,161.239869,138137.73342063787,2454994.24,999590.3909195061,0.497,1.3729290542897434,8.5858,176.63136786471514,1975.0,137.13396954236228,0.041779,40.17146311179922,0.55625,2.5331280611365865,6.07,3.0049419603956915,0.2906,89.36,584.0,27.4,1.1913029720998858,44.3,1.2877890683413655,6181.0,4.234,-0.02,1.331,1.106,756,1,2,2,150,1,1,4.01313381102625,7.588829878307813
252.0792347,305966.24453804037,240.234923,118562.22649926056,2455073.235,999273.0556254279,1.283,0.029931201716977444,3.9808,40.78523198880854,5582.6,43.40869103920188,0.370862,0.008667460101237335,3.8214,0.008174651989664048,41.07,2.284199509895653,0.7863,89.69,318.0,2.42,0.817567236988672,234.0,0.9999990042744957,6348.0,4.434,-0.38,1.014,1.016,62,1,2,2,211,1,2,5.533702620329114,8.627589008638603
27.04627886,225825.49855949078,171.95525,62033.92025826034,2455004.955,998942.0594246814,0.962,16.58594903966272,2.666,8.12798576457873,900.8,12.831744190382055,0.035403,2.1047455848990735,0.67462,1.1799422884285748,3.54,2.4755190466154544,0.1766,88.14,636.0,38.62,0.8368357244074427,29.66,1.6852244895590882,6332.0,4.516,-0.5,0.915,1.001,48,1,2,2,211,1,2,3.3338559622058948,6.804392765986984
3.723560726,222547.1708485989,172.17977,56784.15661457164,2455005.18,998836.3885768547,0.954,1.6006702566425746,3.435,9.703298500451831,540.0,25.47104936949599,0.026865,5.363516850420503,0.04847,0.046807008576328996,3.46,2.436614485430595,0.05,73.12,1401.0,910.65,0.8742707969828417,3.29,1.0281242554594285,6535.0,4.373,-0.1,1.181,1.202,38,1,2,2,211,1,2,1.5525629062892203,6.293419278846481
18.3848331,33871.311328151205,135.4745,4555.98921064616,2454968.475,988086.4623785473,0.711,0.9281988773494387,3.545,4.603876206823692,151.8,4.491104119834028,0.012082,2.766880368166822,1.30075,0.4882843196731444,1.15,7.66661455590396,0.1274,88.57,587.0,27.99,2.6331069895891566,28.5,1.0401449399951888,5083.0,4.468,0.18,0.872,0.815,756,1,2,2,211,1,0,2.964490961336022,5.02912987673242
3.705991661,279360.37322672846,169.94286,72938.63890166875,2455002.943,999120.9374184351,0.623,1.0667813962228139,5.1658,54.95230986492284,501.4,43.22226977188733,0.021488,11.34570020710045,0.12596,0.7583894543470764,2.43,2.2293537455671277,0.0469,82.05,1281.0,637.42,0.7556661600475099,4.51,1.252776486104665,6187.0,4.409,-0.26,1.034,0.997,756,1,2,2,211,1,1,1.5488365183104007,6.219396615153989
2.236100588,273024.8903476727,169.64852,74746.6047849794,2455002.649,999145.334851658,1.427,0.038011798986631276,1.8643,15.77217932242231,27241.0,17.688648145802496,0.640334,0.01709933312641588,1.63711,0.0023514489482696584,55.59,2.8817957906152993,0.032,79.13,1255.0,586.38,0.9808464377017965,7.56,0.9947359841835481,5708.0,4.578,-0.34,0.795,0.883,601,1,2,2,193,1,2,1.1743690827675342,10.212515179007287
40.606895,96866.00193714371,199.25748,28226.407881608196,2455032.257,997213.5254983268,0.494,0.7007101473028178,5.756,25.244981095892836,657.5,15.50683502962152,0.023844,4.382447252443534,1.29412,1.6166584315211605,2.67,3.9264566417012365,0.2259,89.41,521.0,17.4,1.578944966094012,48.3,1.8435080900212748,5538.0,4.384,0.14,1.027,0.93,28,1,2,2,196,1,1,3.7282658987253083,6.489964521183336
13.76710058,187544.54655857017,174.81089,50308.030129861814,2455007.811,998657.6131820302,0.806,1.1597123241305138,2.9105,26.220042221089148,684.8,19.235585069419244,0.026957,6.980272352619864,1.21713,0.2703094946838772,2.24,9.739039932786138,0.1046,87.99,595.0,29.55,2.671783187052817,23.0,1.1386126144509272,5001.0,4.582,0.04,0.76,0.806,756,1,2,2,193,1,1,2.692401772601373,6.53058604002882
2.2165905,3347.23039025518,131.5607,10018.664498118746,2454964.561,994732.5013472936,0.703,1.0100578878280098,1.0,0.04545458884297116,28.7,0.3746735019173645,0.005287,0.5474117086218308,6.5333,0.16901888422514766,0.48,5.999976500065999,0.0319,86.62,1215.0,515.27,2.059016743458304,11.93,1.0110160117438955,5397.0,4.543,-0.02,0.831,0.878,756,1,2,2,211,1,0,1.168321947645962,3.391147045808654
6.1954595,113729.38279245938,134.71507,22031.29163595986,2454967.715,997570.041832442,0.647,0.877883896890422,2.952,14.192111081124503,296.4,12.147393463629722,0.016505,2.44677729224637,0.98545,0.5007828492967042,1.37,9.785625669164624,0.0614,87.06,776.0,85.77,2.67362131182972,12.6,1.399998151113544,5001.0,4.582,0.04,0.76,0.806,756,1,2,2,193,1,1,1.9734502020944276,5.6950780340260545
3.25058201,113773.77244497467,133.69472,20976.01577300269,2454966.695,997464.6582862488,0.684,1.3003804382860833,2.2537,11.498342276400578,218.4,10.399891888742909,0.014363,3.7260561553643026,1.02264,0.4653357802590744,1.19,9.916576660532144,0.04,85.27,962.0,202.09,2.6734946515870246,8.3,1.1857130226543895,5001.0,4.582,0.04,0.76,0.806,756,1,2,2,193,1,1,1.4470559170898283,5.3908965478411295
8.34819209,117699.22123078856,136.84111,23284.806993312635,2454969.841,997667.3397633648,0.799,1.0870750087428311,2.835,12.88620212547313,288.9,10.031149409754356,0.017427,2.5137683816594043,0.77828,0.24930913941456992,1.45,9.666579889663288,0.075,86.78,702.0,57.48,2.672238372837548,14.21,1.1277765852613966,5001.0,4.582,0.04,0.76,0.806,756,1,2,2,193,1,1,2.235182965245976,5.66953603592761
2.399069173,120199.49587858989,171.45413,28808.77970762268,2455004.454,997651.1555123806,0.649,0.90769288238659,3.2576,17.290576826961985,286.6,16.100864409676635,0.016289,3.562979431116595,0.29394,0.5403522945113906,1.78,2.311684266493109,0.034,81.66,1354.0,792.76,0.8306972875802054,4.47,1.0642848196775694,5654.0,4.395,-0.04,1.001,0.908,40,1,2,2,211,1,2,1.2235016214924845,5.661570625846892
3.65849707,229855.71662246934,170.54381,60680.00446480142,2455003.544,998925.8002827773,0.906,1.8303017004946043,2.573,6.155466894683073,4398.0,16.915098493833874,0.073444,5.881682391273867,0.358,0.13751179247706508,14.61,2.58583419839996,0.0485,81.77,1583.0,1486.35,1.180381546000975,6.33,1.0209668608514113,5857.0,3.972,0.04,1.822,1.135,756,1,2,2,211,1,0,1.5386928789503258,8.389132521348719
91.172033,16495.24086443516,154.9657,3372.1209152513384,2454987.966,981685.7723954748,0.005,0.011213004358573466,6.676,5.1117663658825645,368.5,3.393174499219095,0.017331,5.827807327654134,2.72162,1.2954161308964731,1.58,3.1599920144189144,0.3872,90.0,360.0,3.96,1.0179940793682334,106.1,2.914826696068259,5552.0,4.562,-0.04,0.836,0.931,226,1,2,2,211,1,2,4.52365675483078,5.912150740388256
3.701765401,164641.7390653622,172.44778,40744.21940280991,2455005.448,998348.9662695638,0.713,1.0578638660860618,2.6061,20.077416611899,288.3,15.499759807485592,0.016667,4.810366470652719,0.68339,0.6084047044039179,1.63,5.62066151143488,0.0438,84.83,1050.0,286.23,1.9918540770466635,7.91,1.2359361287099977,5252.0,4.442,0.04,0.898,0.815,756,1,2,2,211,1,1,1.5479380554235622,5.6674642119820895
86.4943704,80647.85578976326,181.88967,19223.398002354494,2455014.89,996234.2169203638,0.741,1.1244312090976472,7.471,26.87338211847237,995.2,20.39302675942108,0.031289,6.0592196760295,0.64598,0.42212685572376113,3.07,5.6851547158691424,0.3576,89.33,367.0,4.29,1.9953453209146867,63.5,1.117956514256342,5252.0,4.442,0.04,0.898,0.815,756,1,2,2,211,1,1,4.471574453008058,6.903948040639183
5.17968868,183548.78238335045,136.46144,32673.93771683573,2454969.461,998357.0620349075,1.203,0.22519669207939988,3.7256,20.291532689790408,121.8,20.299588085025157,0.212432,0.039949583991466336,0.00583,0.023910279495547467,18.91,3.7224272852158107,0.0557,53.5,972.0,211.06,1.2454106221964525,2.02,1.0099994799000203,5761.0,4.548,-0.4,0.815,0.857,39,1,2,2,211,1,2,1.8212678947961853,4.810557015713042
51.84688984,469343.2615487923,170.08076,161354.58239333142,2455003.081,999640.0485971695,0.681,10.983766452323586,4.7769,49.041752899399725,9636.3,116.36689196520338,0.095348,45.99354296269756,2.53222,4.564842516602823,8.73,7.794582994002384,0.2607,89.45,413.0,6.9,2.5939786096033837,71.13,3.9082265388924387,5227.0,4.535,0.14,0.838,0.876,756,1,2,2,211,1,1,3.967398861767179,9.173396265386474
4.180048081,432625.5275622523,173.719249,142192.44724186836,2455006.719,999573.2994090513,0.047,0.12303925187704746,2.4479,52.52730511496313,1765.6,56.58654140392438,0.037538,26.398037302445644,2.68413,4.079457794092152,3.44,7.818122967384485,0.0487,89.8,957.0,197.81,2.597629509690139,13.534,15.30972149119234,5227.0,4.535,0.14,0.838,0.876,756,1,2,2,211,1,1,1.6448143382746458,7.476812074311032
68.832195,30938.15170589162,172.12379,8848.586038694515,2455005.124,992207.85033504,0.633,1.2387479762647597,3.31,4.984916415544698,678.1,4.041104056777921,0.024975,7.2205318473537385,8.3847,0.6693656791389754,2.35,2.6111054043329878,0.3212,89.72,411.0,6.71,0.881733913740415,128.1,1.1773883288286202,5687.0,4.538,-0.12,0.86,0.93,408,1,2,2,136,1,2,4.246095149845234,6.520768392119746
1.729367077,250510.77353991132,133.81929,50808.07611109565,2454966.819,998982.6922664144,0.278,0.6205375613614673,1.7442,21.374555373518906,484.4,19.22185277517843,0.019899,18.2733116263532,2.62604,2.1553323156041753,1.82,7.583279993428453,0.027,87.87,1284.0,643.54,2.597531097416085,7.46,2.1941131270334937,5227.0,4.535,0.14,0.838,0.876,756,1,2,2,211,1,1,1.004069742391098,6.184973293292501
5.26640614,608945.3300183091,173.833637,277763.3342872503,2455006.834,999815.9203511209,0.869,3.40783544544153,3.6163,91.77586575748441,59294.0,120.01393500958993,0.296518,1.7963413099490577,0.84883,12.10525848090899,38.05,3.3000759264620725,0.0592,85.37,1163.0,431.87,1.3145509794687462,10.756,34.25360690499961,5916.0,4.296,-0.06,1.175,0.995,601,1,2,2,211,1,2,1.8352030068993406,10.990280264398896
44.18938922,206098.20388304073,209.98968,65012.49283712495,2455042.99,998771.3903133138,1.03,0.7447579413583338,6.8151,46.80482156877556,4293.5,44.07916578133135,0.132398,0.10078971834656557,0.12348,0.5609709736995421,14.0,2.409632919989107,0.2395,87.47,537.0,19.73,0.8453292340040004,23.36,1.2695636599451976,6061.0,4.438,-0.36,0.968,0.939,68,1,2,2,211,1,2,3.8108623075097645,8.36509041320628
29.00789166,146129.66905897335,170.55349,39937.09278186863,2455003.553,998332.7257630138,0.761,1.17076939852818,5.0274,29.64181591217595,906.3,19.616498323972927,0.03013,6.122905001168342,0.64367,0.4656553257790845,2.64,4.061523503959828,0.1759,88.57,498.0,14.59,1.29458581295401,30.6,1.1953111102921417,5295.0,4.566,-0.02,0.801,0.861,756,1,2,2,193,1,1,3.401460402402501,6.810473156175584
47.878243,108597.42945265403,193.20518,32453.976492633847,2455026.205,997659.2846675206,1.076,0.016655330661860684,4.066,12.866926212231501,910.0,13.112220012676875,0.119641,0.0018509232451413243,0.18024,0.0037113368384186496,8.15,6.519958289866734,0.2192,87.79,317.0,2.38,1.8593723239781323,28.0,0.9999990357152143,4254.0,4.634,-0.16,0.624,0.612,563,1,2,2,211,1,2,3.889332369045447,6.814542897259958
2.433703498,119429.76689248093,133.83759,23423.415326121754,2454966.838,997732.2114280363,0.952,1.4490100769268761,0.975,3.4574384006883054,258.3,3.6075288990961147,0.019596,1.2448847417096758,1.1058,0.01991570104317258,1.66,4.611092626615635,0.0337,82.21,1112.0,362.64,1.389529837922056,7.02,1.0028562799925587,5251.0,4.592,-0.04,0.778,0.869,28,1,2,2,211,1,0,1.2336394157073225,5.5579856925446185
13.69942266,322495.5161738652,171.48036,93222.17547719716,2455004.48,999321.0328142728,0.03,0.10135471945694952,4.3409,82.2072754991587,1292.9,56.70292499071153,0.032372,53.154809883973115,1.55362,5.090475397544307,3.85,3.5648030328747766,0.1094,89.93,771.0,83.6,1.476768725351229,24.887,61.597693114232335,5541.0,4.332,0.14,1.089,0.929,756,1,2,2,211,1,1,2.6878082181834824,7.165416192321907
4.309381978,244526.43305655796,134.03552,50502.53470213444,2454967.036,998974.5622405803,0.034,0.0845795948363413,2.8977,40.3563239476287,310.7,19.17864457994505,0.015879,21.723194303248246,1.56957,3.403664088362652,1.89,3.566026906048267,0.0506,89.83,1134.0,390.76,1.4765139770919964,11.55,12.081445041106374,5541.0,4.332,0.14,1.089,0.929,756,1,2,2,211,1,1,1.669475440156284,5.7420411867732915
4.9213639,380458.1423134032,174.299322,116486.93568245368,2455007.299,999461.7985460918,0.026,0.06753506037408025,1.8806,45.86621326715765,761.3,34.60334806686737,0.024565,27.386095020278407,6.71333,3.275408009866204,2.14,8.559930726958738,0.0532,89.93,868.0,134.02,2.5097315476736983,20.484,37.37816668904409,5076.0,4.55,0.1,0.799,0.827,756,1,2,2,211,1,1,1.7785668108740698,6.636340178994228
87.0912594,89943.2474109316,187.31231,21123.91042860157,2455020.312,996476.8442177328,0.845,1.4036541759315908,7.0,22.15141120284629,1129.1,19.948365323333807,0.035555,6.6922194713804775,0.46057,0.2172832219606965,2.95,9.516041702153107,0.3579,89.15,321.0,2.52,2.6808449407107116,56.9,1.005299360396915,5001.0,4.582,0.04,0.76,0.806,756,1,2,2,193,1,1,4.478373315761475,7.030061403366105
1.583160478,488756.5775132375,169.965242,175228.17876887575,2455002.965,999674.2409666405,0.897,1.340806871890725,1.1935,26.521541033650102,732.6,37.37615404232199,0.029555,6.27245641156161,1.06758,0.12515162027015558,3.27,2.3191442669474664,0.0276,80.09,1619.0,1625.93,0.7829386661513623,5.21,1.0419991142367147,6063.0,4.476,0.07,1.012,1.117,756,1,2,2,211,1,2,0.94901364071652,6.597963920942255
7.9788198,30596.122704762227,132.2596,5100.195780660001,2454965.26,989599.983353528,0.05,0.10752902069557302,2.874,4.070806374643639,83.8,3.6754251315513287,0.008249,6.138355177507281,2.89645,0.256160267904494,0.99,3.4137848977570253,0.0766,89.87,927.0,174.85,1.4366095621462212,21.4,1.0094329904779715,5553.0,4.33,0.16,1.098,0.941,756,1,2,2,211,1,0,2.19486844828728,4.440295542797857
18.49234792,218192.75991342045,173.49816,57958.332248329054,2455006.498,998852.6448053622,0.034,0.07852424325657553,3.4744,32.53078628280532,1655.5,26.96181377389691,0.036503,22.65870444857406,4.13534,3.017915227687756,3.34,3.5531799280590297,0.1254,89.95,603.0,31.27,1.2092019794374669,42.13,8.777006505147327,5289.0,4.477,-0.18,0.838,0.769,756,1,2,2,211,1,1,2.970021974196064,7.4124622217399505
7.930583519,296463.97122153296,169.516944,80434.43987587962,2455002.517,999211.2141150387,0.559,0.8184488176958895,3.6083,39.73741867216374,826.1,40.493458301669435,0.027039,5.048518201655682,0.91343,1.3656312177106331,3.05,4.765603851411699,0.08,87.79,899.0,154.36,1.6440488574354748,14.48,1.3923058499432595,5674.0,4.446,0.48,1.032,1.086,756,1,2,2,193,1,1,2.189481736426615,6.717925606697861
